,peak_load_mw,energy_load_mwh,energy_net_mwh,min_net_mw,vre_surplus_mwh,vre_share_day,max_ramp_1h_mw,max_ramp_3h_mw,month,weekday
2020-07-05,7549.704779199999,145070.8995412,112546.59121386049,2939.8949760573437,0.0,0.22419595129140724,903.5267127282887,2105.320025003115,7,6
2020-07-06,7288.1959608,144495.7510738,108570.26340352907,2802.15032616995,0.0,0.24862660253533883,657.314158498838,1563.803242271314,7,0
2020-07-07,6606.955701999999,132359.0404046,90547.59460155763,2620.583411339905,0.0,0.31589414425513807,1172.0536532388383,2419.8323326394975,7,1
2020-07-08,7254.4516803999995,136487.7681438,79318.52204480082,2041.5739295195112,0.0,0.41885985005460075,1558.4059790913589,2743.669168513855,7,2
2020-07-09,7399.6168174,141584.1787624,79789.8110337934,2077.1586066201826,0.0,0.4364496673905001,1472.1512539810037,2276.757442618653,7,3
2020-07-10,7406.7274758,141337.2069534,97154.82000494047,1870.1543784820046,0.0,0.31260266069235976,740.763208927905,1560.6941605937427,7,4
2020-07-11,7558.8444156,139345.3841294,108890.76532725099,2601.6583101532556,0.0,0.21855491656521614,678.5798359573482,1467.69171765689,7,5
2020-07-12,7328.0815392,138089.1335032,101071.1630599689,2631.6435208574917,0.0,0.2680730156248918,1013.4301532318068,2706.1350999778474,7,6
2020-07-13,8110.8314046,147527.62622859998,79036.49861905696,962.7552891604619,0.0,0.4642596736655498,1081.772665384473,2535.5621839979303,7,0
2020-07-14,8336.2473052,151092.904279,93107.15322934958,1712.8164140433382,0.0,0.3837754746085035,1548.0482724464996,3706.131113154246,7,1
2020-07-15,8259.350321,151477.7449322,68325.55974861849,1031.0955303743553,0.0,0.5489399463980642,1170.2888667731117,2806.0607466987453,7,2
2020-07-16,8627.666431399999,157197.7672062,95305.24400383396,1344.6991371633972,0.0,0.3937239332488747,1171.5204234781395,2421.0352046060443,7,3
2020-07-17,8902.3542294,161986.4197206,108519.29203643554,2176.3942140609483,0.0,0.33007166759032325,926.4181287619031,1946.2534046129958,7,4
2020-07-18,8570.8915916,159455.5427132,113008.34494338054,2696.172688523967,0.0,0.291286191621199,912.5218814839172,2287.8506361128793,7,5
2020-07-19,8289.3904134,154805.98232439999,116407.63706654595,2348.856247048421,0.0,0.2480417402564541,1386.4705688349277,2588.511529830087,7,6
2020-07-20,8742.49175,164262.7782912,113931.12856887616,2949.0223803308377,0.0,0.3064093414583396,1296.6618228666212,3094.836805799688,7,0
2020-07-21,8732.2503732,161995.09898,115250.48705603793,2684.7586959248533,0.0,0.2885557169216161,1128.8482798632522,2272.7355271121296,7,1
2020-07-22,8147.456979799999,157311.79301979998,124306.7180775454,3863.8658090126282,0.0,0.20980674308441977,996.1158997829252,2123.9619333850824,7,2
2020-07-23,8509.2237706,156133.2177162,123995.23053352856,3460.2452044216466,0.0,0.20583696187628675,657.0509452302886,1637.0026957047048,7,3
2020-07-24,9104.5747466,166406.413382,134459.82891769515,3821.6950904552837,0.0,0.19197928622479676,627.1457911422567,1506.7393259468818,7,4
2020-07-25,8298.2391088,163013.55838539999,133296.81019741806,3872.08951251173,0.0,0.1822961751299545,788.1367915760802,1851.4803317770356,7,5
2020-07-26,8630.6997044,164072.69386579999,132975.99053762038,3492.900501035845,0.0,0.18953003449565192,1662.1562392819415,2763.148996408845,7,6
2020-07-27,9161.5612466,173595.1893442,128002.84041792079,3790.808803726841,0.0,0.2626360160008806,1697.1271660723014,3250.2743420662628,7,0
2020-07-28,8848.714135,167788.0758238,107774.97522902534,1986.0505778061465,0.0,0.3576720234744004,1274.2794113999144,3016.693918720437,7,1
2020-07-29,8642.1368066,162636.84560939998,120021.24536647477,2914.27176833054,0.0,0.262029185841896,1004.8684127294591,1902.7823522025938,7,2
2020-07-30,8358.4912792,161191.63826859999,123958.80666380744,3629.9453177935256,0.0,0.23098488237181403,1329.376059762555,2098.2194207926905,7,3
2020-07-31,8254.834093,158926.6304794,93184.58102174028,1882.0292490265301,0.0,0.41366289123068756,804.8544289326483,1694.2682720901994,7,4
2020-08-01,7822.2708041999995,152204.3930558,106268.61470814057,2470.5775361570763,0.0,0.301803235934319,680.9098966338242,1637.785446101414,8,5
2020-08-02,7458.9369252,146104.982617,88431.20935221502,1047.038313863823,0.0,0.394742001482394,1664.6411349523914,2812.1284566808004,8,6
2020-08-03,8031.841282400001,152471.97675159998,125113.78123563902,3854.010237951876,0.0,0.17943097544102574,658.5710424028202,1527.1832709456212,8,0
2020-08-04,7808.415099399999,147966.9279188,106013.43608737743,3051.2394870345233,0.0,0.283532897665115,1860.5340420126577,2343.7491333008156,8,1
2020-08-05,8291.5498556,150658.6096912,111601.47261100555,2586.8782085133525,0.0,0.2592426490610034,670.8749698087895,1730.1961155799709,8,2
2020-08-06,7868.9796888,148965.020969,116262.66491861365,3335.6932131061185,0.0,0.21953043632432198,1129.600313205954,2280.7214470722247,8,3
2020-08-07,7152.473634599999,139214.0512728,100807.78119695316,3219.148504540863,0.0,0.27587926451897427,1328.7386873369069,2223.1588956185706,8,4
2020-08-08,7211.180722,136887.1446006,101627.17572616102,2485.2760839946054,0.0,0.25758422368527095,865.0552379184537,1911.0456034204317,8,5
2020-08-09,7518.682202599999,138316.5416878,107582.28285226037,2413.1059168802076,0.0,0.22220233719341537,824.560126119397,2147.450748218962,8,6
2020-08-10,8376.951760599999,152887.4834558,113917.15417027431,3421.816353151396,0.0,0.2548954852592107,1648.1686047352214,3392.9380145016585,8,0
2020-08-11,8852.5965806,157802.5713642,82891.88835244453,1162.8920754102264,0.0,0.4747114217731318,1235.9607675560414,2544.8156918323916,8,1
2020-08-12,9001.4720024,160311.18066379998,110819.59817204883,2078.5029418445197,0.0,0.30872196366355437,854.0043523793938,2218.2044092089063,8,2
2020-08-13,9037.298187600001,163810.2783534,120733.59882139094,2954.6884388882363,0.0,0.26296689050901045,1602.3467923391618,3191.181034150315,8,3
2020-08-14,8721.230409,160277.86349299998,102952.7682619787,1737.347649614264,0.0,0.35766071484678186,1416.6954755278912,3009.3717227475654,8,4
2020-08-15,7589.220814,143752.646894,101396.93096223599,1969.9462683377346,0.0,0.294643033341822,848.633413361993,1733.040439806391,8,5
2020-08-16,7493.606658399999,141127.7702262,105904.16227005074,2332.2912099630285,0.0,0.2495866539922848,892.278236157038,1992.0003583168527,8,6
2020-08-17,8276.429119,152263.8684326,115843.56660120255,3205.5407499058933,0.0,0.23919201716275185,979.9198856196617,1980.7741921406368,8,0
2020-08-18,7852.5093342,147076.5889496,96171.18525329484,1756.0156928868696,0.0,0.3461149327698193,1127.7151125889186,2813.914431964892,8,1
2020-08-19,7913.791150399999,147559.9088006,98001.52656484881,2228.035953891268,0.0,0.3358526217491785,1403.807201698659,2340.772554121165,8,2
2020-08-20,7792.607617399999,144557.1699402,92026.53418356384,978.4605078070954,0.0,0.36339003992930197,1368.6438108942143,2023.2734535081872,8,3
2020-08-21,7895.794303799999,142782.7649172,111401.42954183617,2876.6374157315145,0.0,0.21978377707955102,884.3104038532365,1954.5200668849002,8,4
2020-08-22,7719.429652,142224.8784388,110894.71122788405,2633.9078714452876,0.0,0.22028612402293213,1004.7727254203946,1837.1366220418713,8,5
2020-08-23,7727.565967799999,141939.248588,111205.82631689361,2509.668825258487,0.0,0.2165251864923899,898.7495079052424,2198.025879538056,8,6
2020-08-24,8771.3533648,155910.7741218,108977.25274678283,3192.835616050332,0.0,0.3010280825002635,1347.9194420375698,2850.0648148656396,8,0
2020-08-25,8884.488419000001,158741.1097138,76153.33358941015,900.4596448457069,0.0,0.520267095733993,1732.213431512272,2510.9096569490493,8,1
2020-08-26,9282.4891918,165956.97725619999,111007.69824605214,2420.9327039283326,0.0,0.33110556674769154,1592.8561174647002,4170.709876146981,8,2
2020-08-27,8226.3701684,153939.38438,98698.77905548198,1549.2618618897009,0.0,0.35884647419504007,876.8477496400574,2284.500968409093,8,3
2020-08-28,7819.7064864,146391.3619378,106649.69941679215,2422.9382079252537,0.0,0.27147546135880357,794.6861104759264,1848.3479600693454,8,4
2020-08-29,7347.4741812,137662.9280176,103337.56640813324,2213.6505547151473,0.0,0.24934353862557915,967.366276477389,2222.454505960024,8,5
2020-08-30,7601.6845416,136948.77645419998,106578.6097988075,2357.3330506069346,0.0,0.22176296453111607,922.9448136957262,2045.3461319551516,8,6
2020-08-31,8791.179563400001,151266.201347,109851.02346873886,2630.133637142315,0.0,0.273790030485766,1449.800423917518,3099.5121019935114,8,0
2020-09-01,8277.4500936,150824.42346,59282.65614741218,378.66514529351844,0.0,0.6069425973099478,1023.7393980579577,1800.2294945321564,9,1
2020-09-02,8282.6743892,154855.0260406,90563.25875752555,902.8715600113446,0.0,0.4151739141241588,1210.3503608140118,2466.3745885030853,9,2
2020-09-03,8300.3235076,154161.1976332,115408.30759456674,3049.1618819236614,0.0,0.25137901517111383,736.6248343749667,1853.0701403739076,9,3
2020-09-04,8206.6835908,153591.259513,106988.84965494147,2351.822570859082,0.0,0.3034183716301518,1037.0887653808168,2321.0645101828495,9,4
2020-09-05,7809.224512000001,145325.5335748,111215.42465164154,2551.5626578471015,0.0,0.23471518104285347,1011.3879461959305,1722.6703711717819,9,5
2020-09-06,7382.8788256,139480.7765172,106078.82082844229,2428.0561793318234,0.0,0.23947354268305762,868.9757984770677,1941.6674988869308,9,6
2020-09-07,7677.364449399999,143593.9932416,109314.13934358722,2083.92879289573,0.0,0.23872763145695228,1100.902364434699,2722.7878150209735,9,0
2020-09-08,8345.8908546,155768.8982702,117598.42317885491,2701.2205409808034,0.0,0.2450455483426081,1072.7711181042632,2250.0240251634577,9,1
2020-09-09,8127.9519206,153102.0712992,116665.32501981602,3034.131584702994,0.0,0.2379898976557763,1700.0318747357596,3052.083287471003,9,2
2020-09-10,7036.7223014,137830.3076144,95945.7650983532,2190.6764679958005,0.0,0.3038848511694888,1067.5239896812755,2036.1425029738766,9,3
2020-09-11,7031.574723199999,134032.8408552,94791.36654036278,2270.81093326433,0.0,0.29277506963559063,1500.8855613294822,3029.9775625820957,9,4
2020-09-12,6211.859984799999,123913.6569646,54852.60754006107,141.5604105235616,0.0,0.5573320255108642,1288.967654413625,1867.9452387199217,9,5
2020-09-13,6473.0018282,121483.558919,84199.70695026212,1336.761232133506,0.0,0.3069045087294252,1111.8768023108269,2529.7125002562525,9,6
2020-09-14,7501.7598352,137594.3091104,108271.97921713302,2710.7294861353016,0.0,0.21310714144245566,969.8179343535166,2236.4835573699493,9,0
2020-09-15,7616.9001894,140786.8549176,105163.58434180472,2987.1666796126838,0.0,0.25302980591934476,1576.2733707817779,2861.0001915464027,9,1
2020-09-16,7390.4014172,138786.20532059998,75037.72061629505,1343.530331545097,0.0,0.45932868152886064,1461.581776494911,2015.4737877562789,9,2
2020-09-17,6730.2839734,132803.26282119998,62300.1901782322,630.7512770888707,0.0,0.5308835878369177,1937.0588671650603,3048.153979716989,9,3
2020-09-18,5996.5408182,120825.5704628,77888.12556397518,1957.0720898577447,0.0,0.3553672019454233,908.6486487924512,1847.3258165761627,9,4
2020-09-19,5292.1210916,106644.4989758,35024.88320414725,-1025.1313357194422,3988.422241704292,0.6715734656684432,1274.0886621678183,2720.2084026024427,9,5
2020-09-20,5555.2709872,106136.34882858,61715.805114303854,-497.74575652734075,832.6547329557197,0.41852338246550597,1237.9495441980737,2758.0283551485722,9,6
2020-09-21,6257.3807984,117995.39446144,81579.756899516,1818.580072016157,0.0,0.30861914338380686,1206.6968493129739,2024.3795726354815,9,0
2020-09-22,6502.1453794,120943.10851399999,57491.58505805737,-560.6886114501704,694.0065423931901,0.5246394295264677,1202.8429580229258,2270.729293081684,9,1
2020-09-23,5887.9324368,117753.6052424,40089.09036279368,78.07661711293122,0.0,0.6595510576489878,2316.2415144142146,3836.7395742341555,9,2
2020-09-24,5783.5081006,113043.15836406,17644.707585554814,-1506.154584096571,6013.877709902041,0.8439117604204818,1569.8735333908648,2456.445479598599,9,3
2020-09-25,5410.0714413999995,110628.9633945,61578.258947474475,286.8017804207193,0.0,0.4433803132739479,1162.8643343630129,2772.4387413606087,9,4
2020-09-26,5072.874842,103203.33844852,71916.22036743576,1245.5566619755928,0.0,0.30315994183357653,1184.2591430210714,2823.5071251653217,9,5
2020-09-27,5402.9357528,103694.90478508,72711.82121344161,1025.298449121095,0.0,0.29879080014446713,1285.3822625831272,2723.6495628970456,9,6
2020-09-28,6435.8683712,120326.07011648,91455.62083760629,1889.9842416456781,0.0,0.23993511340415308,1184.2230530665593,2410.1702023822013,9,0
2020-09-29,6754.796383999999,125434.93888199999,96665.03020012613,2286.0078404426863,0.0,0.22936120460774087,979.0404100176729,2418.558709685326,9,1
2020-09-30,6862.4693872,126620.383907,100475.94726345895,2579.834269591117,0.0,0.20647889255132557,1096.6074469351997,2222.589989421402,9,2
2020-10-01,6683.9911268,125560.9464668,98513.06211932025,2586.0123004561833,0.0,0.21541637832932048,1041.1765540888282,2119.2606877515814,10,3
2020-10-02,6525.832830599999,123226.77288419999,94570.99738454094,2223.324815874766,0.0,0.23254504543901167,1162.1219818464524,2098.1548423929657,10,4
2020-10-03,5852.8613686,115043.5086538,71777.57780346507,1143.683828548697,0.0,0.3760831997964781,1084.735975779166,2279.8082352974116,10,5
2020-10-04,5620.4164961999995,112750.72786264,86560.5748732921,1951.316682607394,0.0,0.23228367111966125,638.8475545605779,1408.4131187584762,10,6
2020-10-05,6390.358662,125556.40238839999,99158.17314044801,2430.1191267787503,0.0,0.2102499653206923,1197.1668670206382,1943.7950788958474,10,0
2020-10-06,6314.938494399999,123875.79502779999,86737.98314545579,2353.9052286190677,0.0,0.29979877726726034,1111.7440069024778,2314.333455762856,10,1
2020-10-07,6139.2819664,121956.3686186,72363.0977233979,247.69594701117512,0.0,0.406647651590033,1155.5772738717747,2386.009323997593,10,2
2020-10-08,5591.5710782,115878.8872286,79215.27563225754,1708.160344075835,0.0,0.3163959585149825,1392.7272844246536,2363.328299907327,10,3
2020-10-09,5424.532846,110578.80941578,59904.22501159638,909.9973840560415,0.0,0.45826668483692473,1267.7169827589669,2079.053891001356,10,4
2020-10-10,4876.972602,98907.02249013999,50141.254007478,-407.66585190081696,793.9256249025648,0.4930465729824537,1465.11385772139,2781.483996309922,10,5
2020-10-11,5060.8337716,98786.1977837,66358.89050272627,672.9130343471588,0.0,0.32825746924662313,1512.2165194306572,2729.39216414163,10,6
2020-10-12,5317.790609799999,108072.31874737999,34838.72755881384,-499.89799099189986,1173.1763573657918,0.677635050652983,2042.2622221313204,3674.7792357921426,10,0
2020-10-13,5334.6507556,108525.03351772,70649.3944353607,1355.495666295577,0.0,0.3490037077590485,1333.0498307503967,2346.952031748854,10,1
2020-10-14,5407.6028972,107966.90524414,81052.98124287558,1579.950325179736,0.0,0.24927938742344566,1457.608371733735,2595.317245067897,10,2
2020-10-15,5434.38495,108352.21226131999,80917.77744575404,1570.943291261448,0.0,0.2531968129030958,1472.7713867155812,2641.5978392417655,10,3
2020-10-16,5151.111268000001,106625.66715712,84490.36570458191,2001.5582206453114,0.0,0.20759824573871358,900.3063445615039,1926.401544766837,10,4
2020-10-17,4567.0221018,96097.54763993999,74864.6009076456,1411.4581202739823,0.0,0.2209520144244511,1107.444682432832,2421.193656708861,10,5
2020-10-18,4703.1711768000005,92873.1725279,-8780.672210380842,-2417.0117004132258,18770.97674530348,1.0945447643423944,1973.7818823228722,3663.9385195167956,10,6
2020-10-19,5107.5747986,103302.31565418,34159.544108291215,-821.2608593149353,4121.730530916635,0.6693245074713967,1474.939209176538,2932.5234564252637,10,0
2020-10-20,4967.0889822,102413.40079682,59448.318022981104,432.73509894004474,0.0,0.41952598429065147,1636.8935759761039,2887.1217492436717,10,1
2020-10-21,5007.8082274,101724.91368828,39284.80994770932,-95.18549931146481,145.90732408582153,0.6138132879808438,1385.5758503332613,3144.6189515380142,10,2
2020-10-22,5064.864426,102585.35529092001,-11834.70011498046,-2414.3507797727625,18007.491150032278,1.1153644209879532,1527.3328119081348,2762.3694202405445,10,3
2020-10-23,5128.3085156,104459.02843798,51687.919628586766,-370.09012022025536,553.8326870468895,0.5051847561527417,1255.9964737591854,2330.430147370519,10,4
2020-10-24,4763.7040369999995,96668.52435631999,65326.68898253934,991.7431897433617,0.0,0.32421965249262225,1594.3516661545655,2784.6236267659874,10,5
2020-10-25,4863.3853382,94814.8866037,59575.15996722387,627.5550387719763,0.0,0.37166871046071526,1553.3802953301602,2850.4130621026056,10,6
2020-10-26,5396.6388424,107593.4366648,72471.60976398578,1167.5602607403202,0.0,0.3264309421608483,1447.336779599982,2612.865170833636,10,0
2020-10-27,5171.0542158,106214.6898654,22676.564565458797,-1241.3058680962258,5396.198390021129,0.7865025582224496,1549.4120638083346,2716.127693225555,10,1
2020-10-28,5112.3464918,105009.90858588,30322.749182737654,-896.5895478209868,2471.2014226157894,0.7112391621792635,1653.8719635729503,2964.693677517201,10,2
2020-10-29,4944.6041978,102100.31452038001,54853.963576356204,-33.843738417202985,48.211849357845495,0.4627444211701529,1684.2975464953597,3276.146415858432,10,3
2020-10-30,4940.0751702,101456.47749002,49615.99149608427,-203.58190081766224,212.06809415978205,0.5109628017495003,1557.8540356265821,3109.345308752107,10,4
2020-10-31,4726.798727,95550.32643652,42669.63940564475,-637.0146094525408,1426.2177179969003,0.553432824387127,1463.2081382809997,2853.584363877052,10,5
2020-11-01,4687.8416232,92047.84963424,-7598.895619436469,-3160.1006687570907,22159.87751131485,1.082553754918027,1482.1702910623048,3091.2943102475388,11,6
2020-11-02,5073.792417,101940.63372698,59322.66792428042,359.8000558566673,0.0,0.4180665181740983,1381.5440501055277,3181.099988503705,11,0
2020-11-03,4924.0509114,101296.9613895,70059.0312131256,1387.678958803323,0.0,0.30837973565920185,1229.6547372211126,2658.1485186272225,11,1
2020-11-04,5026.6835286,101763.89060742,59854.436530371655,632.1922098733303,0.0,0.4118303047072432,1246.8601955542395,2750.5655940496795,11,2
2020-11-05,5034.4261725999995,101726.57048194,47636.63930461307,499.764358982809,0.0,0.5317188117231355,1406.9072961998895,2248.3096866317064,11,3
2020-11-06,4949.8117568,101695.51124766,9076.262300193486,-1385.8683106021963,6628.341798274292,0.9107506104365807,1687.1119486602297,3515.623877279685,11,4
2020-11-07,4753.2008524,95176.26665986,-7303.51442714179,-2687.8767625911673,18811.643301413136,1.0767367189684274,2592.9324921871394,3519.9533859859434,11,5
2020-11-08,4775.1413546,93166.73681814,-8794.338853552053,-3226.1198650563747,25657.788732745415,1.0943935481041744,2009.3342640943965,4591.534771049148,11,6
2020-11-09,5333.145826399999,104308.44870592,-12843.801171847315,-2058.928285538218,18230.034779017882,1.1231328941345704,1157.7796550283442,2269.0491501957204,11,0
2020-11-10,5423.5049874,107077.59034912,-6663.577697349861,-2082.0789447813822,14114.804415602186,1.0622313004581414,980.1005069856196,1979.2386580490684,11,1
2020-11-11,5358.6700988,106217.1422494,49699.4029796113,-172.74190562267722,172.74190562267722,0.5320962141598943,1167.9447132050432,2581.9355039351835,11,2
2020-11-12,5149.614484399999,103907.25711254,47130.05558828944,-384.4696275637443,384.4696275637443,0.5464219064387027,1331.4246438845498,2709.46638920042,11,3
2020-11-13,4926.689858,99925.0566438,13731.446575083251,-975.6721492808001,6058.657441798001,0.8625825489993831,1548.310732488169,2253.035921765407,11,4
2020-11-14,4609.1418438,94316.70927614,2984.302851009477,-1283.280972701531,6417.201624211219,0.9683587046885611,1046.200967995289,2211.0908903823984,11,5
2020-11-15,4624.5344411999995,91214.94412655999,-23135.132740903864,-3456.89568729069,30999.743832612803,1.2536331405170194,1612.9852066983944,3992.7644486835125,11,6
2020-11-16,4978.3880856,100737.7628072,-7315.253097702254,-2774.662730495211,17766.97155804529,1.0726167912990363,2083.648106429966,3914.100035013384,11,0
2020-11-17,4993.7578886,101163.5906409,24976.38604435726,-894.4937001858143,4070.394762605467,0.7531089408143307,1556.4235267158451,3380.3000009741486,11,1
2020-11-18,5181.552653,105803.4581299,-6716.3420635237435,-2303.259529304576,16531.512498957018,1.0634794191252026,1676.242503268595,3250.9713571653847,11,2
2020-11-19,4990.4982125999995,102034.1449816,45535.1712545576,-1069.133501568488,2970.2529940165155,0.5537261446864769,2118.7637597066887,2877.0844602089965,11,3
2020-11-20,4910.9083896,101513.7703591,73959.6005200349,1330.9281072089088,0.0,0.2714328286851484,1501.2956834973843,2853.4348011936604,11,4
2020-11-21,4773.4857672,96636.3736951,62445.53763791073,1312.9280335535523,0.0,0.35380917919235755,1296.2590853101824,2716.553865875288,11,5
2020-11-22,4818.8769462,95261.6231392,7423.910894670373,-1370.8122376218953,5653.914444583555,0.9220681881115728,1242.5468754475328,2306.6148251499358,11,6
2020-11-23,5183.1928808,103901.58527444,51398.374770772854,-677.3786671999737,1578.6567832779833,0.5053167414624908,1340.9782384201799,2717.4555172601695,11,0
2020-11-24,5117.128862,103350.47619312,13758.373581336476,-1471.6690727369578,8625.300606038718,0.8668765342152108,2321.143572892908,4068.4941439977056,11,1
2020-11-25,4962.1275938,101748.23102932,11472.711532422716,-1591.1434888367476,6214.230899557742,0.8872441179924129,1854.2147533487823,2739.961228090596,11,2
2020-11-26,4237.1353462,91087.85955178,-27153.519661266404,-3030.650377190023,28197.108945176784,1.298102511079763,1385.266361956522,2713.4075113939252,11,3
2020-11-27,4560.183317,93011.8513524,-10891.201598972002,-2788.4245226609637,20729.39541881518,1.1170947727694163,1586.5634305767721,3573.7164019419474,11,4
2020-11-28,4525.311106599999,92970.6942083,14629.965737621014,-1961.9166232187063,12203.410541917898,0.8426389534658877,1791.9361980522563,3811.0534014963146,11,5
2020-11-29,4650.6480568,92832.5122026,12086.08269151333,-1355.6235990412497,7724.265707244248,0.8698076524619266,1592.867283775302,2683.7159651679067,11,6
2020-11-30,5091.7319344,101778.89779182,22714.655151202413,-862.3997918290088,6098.096279731037,0.7768235297884313,1877.4026422578054,4623.255808884183,11,0
2020-12-01,5020.9728256,102470.7423494,55717.686365098874,-153.00582684683104,244.19091554114857,0.4562576098539886,1880.4808872691005,3669.438838423235,12,1
2020-12-02,5476.834061199999,108588.8170315,79236.63866504916,1312.6272242404784,0.0,0.2703057199521403,1544.694097420389,3291.3367569627226,12,2
2020-12-03,5365.563246,111278.22340619999,30659.99552736684,-2531.6783715973534,10035.24308998494,0.7244744336414471,1669.357300183391,3515.9689192116666,12,3
2020-12-04,5026.0360918,107562.03022439999,45354.28987448648,-276.66813292316147,1006.2227695021011,0.5783429358867006,1613.4081060419903,3638.9431601067254,12,4
2020-12-05,4767.2022834,101130.2112846,75937.4594476844,1074.2723474253744,0.0,0.24911202613844344,1501.8762755768134,3016.57980139924,12,5
2020-12-06,4890.4217144,99424.5045098,63219.99386868742,15.070210598714766,0.0,0.36414071983173923,1585.8524849497921,3310.4446308585966,12,6
2020-12-07,5213.1704844000005,107407.9633833,49691.99072853409,178.6942804657965,0.0,0.5373528259613171,1745.1119798842105,2988.3687640600574,12,0
2020-12-08,5128.218502,106287.7442217,70817.55602825247,1095.0135410962002,0.0,0.33371851527361546,1417.7602639697839,2958.9391606762238,12,1
2020-12-09,5113.354965199999,105633.0292266,81994.49494981667,1343.1528046414423,0.0,0.22377976329803856,1508.4684184926741,2893.294842109956,12,2
2020-12-10,5092.1555208,104642.92105209999,49952.05938156403,19.117441588631664,0.0,0.5226427274837472,1607.8871913741714,2857.8055431493513,12,3
2020-12-11,5000.2975554,103068.6469494,31923.22872157343,-768.0956360653317,2845.494001968961,0.6902721664984537,1521.982121913175,2902.747293440158,12,4
2020-12-12,4724.1631484,97287.5554959,24491.71726980676,-2015.576190170078,10329.175384484639,0.7482543667073749,2239.6942333541933,4723.22796058812,12,5
2020-12-13,4908.5929208,96681.7331678,7919.699892639961,-1710.9678707645849,7292.872257533409,0.9180848374025877,1478.2123454297625,3376.4770048464216,12,6
2020-12-14,5249.6272318,105733.3299388,-751.7437025936824,-2254.5163044222863,11556.521248164427,1.0071098082603547,1554.5285443251746,3087.487274371931,12,0
2020-12-15,5344.1214462,107703.1973166,6177.704318562841,-2124.2397126165197,15129.07373217068,0.9426414027393902,2361.344500322941,4747.715997836994,12,1
2020-12-16,5264.059106,107013.860688,-12253.908368920238,-2594.3268822362397,18501.056279872417,1.1145076748949991,1490.2544324770306,3055.4734271413654,12,2
2020-12-17,5209.9664202,106397.8383555,28785.95624361436,-354.6847506178301,1113.0558042820376,0.7294498019082515,1645.932091194597,3457.864580339529,12,3
2020-12-18,5064.647277,104527.8556256,2430.96368586708,-2339.4383630586826,16558.70469350263,0.9767433889146797,2083.573838938041,3239.310995115198,12,4
2020-12-19,4850.5816512,99473.3075919,64231.02022162997,190.01113633391333,0.0,0.35428888636995287,1366.1578296766038,3048.264125881283,12,5
2020-12-20,5009.347914,99366.38440139999,74048.8148960363,852.6985809678845,0.0,0.25479008477445403,1432.262962152467,3166.045354879095,12,6
2020-12-21,5583.3799176,110555.97117199999,85051.31787237084,1512.6928418929356,0.0,0.23069448921894686,1576.7336091213829,3361.506511409146,12,0
2020-12-22,5494.148379799999,111984.4728516,86176.29662895655,1420.1780392361284,0.0,0.2304620950160119,1623.4690686432755,3361.191064152241,12,1
2020-12-23,5511.1130068,113628.693787,76068.5089166853,1445.1045987986563,0.0,0.3305519373541534,1400.8059444173032,2869.0506611234755,12,2
2020-12-24,5482.4894017999995,113574.459992,37233.57662476483,-1236.0199664567945,4699.779409020412,0.6721659374177302,1909.1654021934582,4625.278778762612,12,3
2020-12-25,5219.847774,110258.4908308,78211.44689870274,1489.9259606271066,0.0,0.29065375093221507,1508.461162353315,3022.7167852970474,12,4
2020-12-26,4828.7762118,102497.6431056,23283.93535208755,-1692.1089694855182,9209.546000081082,0.7728344316356731,2087.3193992294623,3347.0497188879785,12,5
2020-12-27,4600.2164886,98915.2999262,39334.98273653131,195.10249449990988,0.0,0.6023367187292679,1345.9002718599186,3021.3375473214396,12,6
2020-12-28,4383.2574666,95128.5119249,22037.885757304448,-2196.940209755871,10363.644378650415,0.7683356407939772,1840.791939385686,4629.628675908171,12,0
2020-12-29,5006.2911106,102597.1591426,73651.26333608672,1596.2333784477487,0.0,0.2821315526512904,1388.3934861162525,2631.6753748305596,12,1
2020-12-30,5072.6702098000005,103596.4433534,15327.469693387966,-1346.6060026585392,5716.677653669609,0.8520463715042692,1360.7293632584233,2589.9926840632784,12,2
2020-12-31,5231.7216196,106438.4618802,51341.68079882487,-422.43110824163887,451.9698590325079,0.5176397714520562,1456.9523737683571,2855.2621237796434,12,3
